Address,Total_Amount
0xa19d5b9ec013204d72a1270c6ab286ff18e132a3,0.25089
0x867a5ea65b04a27b120142e80776ad76a0298da8,0.250791
0xac73f6f48b24a4773e8840406d961fa343021aee,0.2505044378253619
0x0f35e78e59694be8991aa7f03975ca8c93f6822e,0.2504148665673783
0x362b9c16bbc93ab4bba66bdcd68aef760a3b325f,0.250406
0x2a4afcd4175cb99fe94305a9b1c6d3dbe61f7c32,0.250392
0xbe2580cf8d9b5cd1eed15ca60d3e07175f2e909c,0.25028845068311023
0x6124268d39c7fc2cb858fea885c8b76fa1f8c61d,0.25028841972750276
0xb1522391f5e4fdaf0296b402cc583f93f05532c0,0.250267
0xacca9aeb162f5d7d28b48f5141f1ee71243dcb71,0.2502503201
0xdc7f990ec4d2f2470bdeafcabb9ae2c17cc11312,0.250114
0x6618a02880a16ba532e4019f52f9d02345d87ff1,0.2500984681707999
0x2625f453370dcb10cf430ed76962800412df29d9,0.2500713955889987
0x33fcc2092a3bec4fa4f7fe145b28cb47fc40afce,0.250067
0x4b2c27ff18ac6d1717c07f8137a095cdda3d7422,0.25
0x47db2e4886ad9cf8fd767edccbc3de5ed6bd21e3,0.25
0x4c1521d5ff5b3386fe1cc2f8607025c3a5cc30c1,0.2498197760892837
0xc49b70d2eec26ca91578cb2efef33baf3803f9b3,0.2498197760892837
0xa867012fbbb4f632d8013ed5096c7eba90b83ac9,0.2494770099191611
0xef19452e39b3c382d30b41055d6682c1fcb396e3,0.249102
0x8eeaaf40f7fac8e9ca640cae8ee6577b2b82fc6c,0.249093
0x353aa7e64af4e1a14410b1a10588779ef8e28f12,0.249062
0xa02472782c0d25c9ea4280df46d5ec13e11af10b,0.249036
0x0eeac637b70644a1e722f12ee4511c5d3723d4e3,0.248912
0x793cfdc121f3252eebbe7ca43aa0ac89646bb8ce,0.24883234614426678
0xc53e30d8ca6bdaff0d31fbcfac7bcc1b6a0c0fb2,0.248782
0x130a6cd4f28ccfb52cfe110b7d47754519fbde39,0.24876529564388455
0x9f94abdc1d71e544124dd2febacbadb263dab88e,0.24829813309751386
0x00be6d3b91c3c0c5fda35a5bcc25e5739b9b9f03,0.2479499655798657
0x5c1d953a1d6ab72c47669f5becb837603d381e92,0.24784491619924987
0xd921fb1180a3a7018da74fd4eafb296d25617005,0.247806
0x5dcf8446e98985d3bf342f2b9be814705028ba6f,0.247806
0x1f08396f9baebb5f643a379103b1e735bfe228a1,0.247801
0x03874add570e555ee803f127add0651c1f38e4ba,0.247801
0x891857ec7cf46a3ab3142b95553db95ea1ccbf8b,0.24780071177591265
0x5652ec1bb6482d7606218d4714009a0236d30c25,0.2474367616572063
0xfe2559da61c7cf59eff4018041631973bf85ba1f,0.24728507010146278
0x3c1c01937e811d985bde821380503655a65b40f3,0.247162
0xc040b23ed718b51af130beb0ecc38d7303aac5ca,0.24713299298244018
0xfd4960f33670f3477ebe817b184dd59fc4961437,0.247
0x9ff5cfefe1650209a783b9cf6949dcd23fc47aa4,0.24695622924873462
0x343d232420201fe901e11fef638d74cd5b148913,0.2468896842878394
0x521ef553bda0903fe2d9d70e231fc6f6a394fd11,0.2468134579441361
0x1cae7329314108192425a6cf749d057d00091b52,0.246793
0xb5bbf44aaf591793462c4517a83f660bcfaf5023,0.24679087665611174
0xf2605dc05d3bd334f135b11e9518e7e938319423,0.24679087665611174
0x9eb4b213f671aea38bd0ced0695b270ede79a94f,0.24670835377276945
0x7f6339c057f05a289c00cd7e33362da24d665f6d,0.2467061488925475
0xa87b08d9110d1a2230d94ff711f03594c0b9b414,0.24655934415525982
0x239561d0f2458466e0d77184c2d22833010a6983,0.2465
0xc9f05c47f1c55ee550099c45af0740574ccd0869,0.2464998392423875
0x679f50a5bc35c8e39e628b514496fd5f851f9917,0.2464925596328604
0x25ae0835bbbde2c717aa677aa3931952702eea93,0.246471138712195
0x255ea8b4fd23c2c4b941b66f56fa7bc8b4eecd21,0.24643186154193142
0xcdf7ec3d89f0171fccb8a38d81aab236dcba62ce,0.24643186154193142
0x8da2df358b4bde3eee12f6cd8fddbb4dbf11fa8c,0.24643186087123245
0x9e12ffc001df4918bb4cedb15c2e88eb11fdbc48,0.24643186087123245
0x423f857c2dcc78c983ae8efba4fc5d47561ff4cd,0.2464318603546997
0x7124285a7b5cc7c7d7245c38d7b18ce0fc2766b7,0.24639193113058627
0x34085435019d4552241f0b035b153cf4608b2a06,0.24627005922544415
0x7288c4e2ab9dc53ead9dafbd1118ed886ffd7ca1,0.24626847704957786
0x12dfefdfbc2f4bd83d2861f84bcd8fa28f1d2ee4,0.242
0xc316ba3c8fb281de5801ad81686e66d4259cfdc0,0.2416487743244737
0xbc20ab24dac07f1ed476394252b11da07a9e21f1,0.2414203894237075
0xe16e9d2be96c56a40463fdd07f5b93f758ef328e,0.24109061910240612
0x8536fd4dc372ffad30017f41294aa694528ee47a,0.241
0x7310c47ce954f53b85ec45f3c88c1d3e08825b16,0.22860994036615817
0x652a3eafbafca3caab3cde0e85d79cd9b19adf8a,0.22758121870151715
0xe40aa8506a9e5b91828d5dfcd71f6ae1ee83dbf3,0.22482070369054943
0x71fc009ecd838150beceb86c71a1f488c4468453,0.21695116407182605
0x6dbe171766d2276c013d0958137270e7bbbc4eb1,0.21686002150106676
0xcb252e3584629b1723d62b7bf8ed33e1f89bc415,0.21680404762242658
0x745393f401af03e58d797a0d741afcebee2b795b,0.215187
0xcdc2ee4fc464fb76180a57406f91e7e19e97f424,0.208
0xe6da99568dbe90f0d34083a09ed684bad15e5f8d,0.207393
0x84f60984842fb7ff4bdca2681643bd29977f221d,0.2072864438056666
0x36f0269f541369cb2aa9e05a334e978a687103f6,0.20712750836017008
0x8850b16d2238008b4585f6633ef5a5602a6d1b37,0.207071695042025
0x251de9cedbb6a939cfa94152e5a38118cc6f6a1c,0.20707169447805296
0xa45e875e0de82282c2f379b0bba70a0174e2ef3f,0.20693177392985748
0xaff91a7cf5ac8bf13fa16fd14b4fba9f689d4b0e,0.204
0x20c63e20830ba0d707a13afb198bef4d542d6660,0.2032102575206827
0x41264e56daeb0ab9453a170e966c7da5cb33dc45,0.20315904244725927
0x8e468e0e15d36008770bd760ba872a62fef4bbd2,0.2029049178470018
0xbaf302f1fe4089ffaaedf1d5a71249a4dcec71ef,0.20274731362930867
0x4c0f71a412190f1d0f7dabf6776ab83223edd6f0,0.20258239185129964
0x7116eee96f2472e908bdf1ae846fd2d3ed9884ba,0.202576524402129
0x0a38086c0c99563b8b138ecae6ad96970e5d0dbb,0.20241242751442143
0xdae7ecb35a668ade4958b2f67a6c398f28e30cdc,0.2020420222149615
0x49df9dfed0c8f8e34031b4c294c69c370de0de2a,0.20191994347704403
0xeeba8c566adc97163dabb408c84112c42c9e1cc8,0.2015259445195327
0xf4e41c4c52ac4277409cdfe6d4f667c2f2a6033d,0.20137997664139792
0x9b3964daf4a1d72b362a0f18cf8a56e5ded21dc3,0.20117135861579288
0x28068efb36f69523470dfa2cff7f157c7daf6ffc,0.2011644664400326
0xcd0b67a61e5e8f4616c19e421e929813b6d947df,0.2
0x98812eaaeca2dd582548add095dfc97ba08aab99,0.2
0xa9df09013b4570e74454bf6253ac78dd93c9be6a,0.2
0x1fdbffd0d8e237e64e68a904c2a6f447a1ad5c90,0.1993397307336995
0x333fd718f4a14d0518e4be77af68919d6bbb88f9,0.199016
0xa5c903b7ecfe6d838b686750ccc869c7765f8de7,0.19743289465234573
0x7bd3d26a9830faafeb96f2155fbef158d244fbbd,0.19743289465234573
0xe3a48457a71148893b65d819c3e34805decf0833,0.19743289465234573
0x8196c1e80c18aebb70be048b24af1ad1db5ce7c9,0.19743289465234573
0x72eae1ee4ff1a0623107ae104e4ca1d0547e8cf5,0.19738914764413007
0x5eca7410d5b4e7d88da7622ebdde9bfff483362a,0.1972474741111713
0x3600482c24bc2493e1ab4b23db95af529d00d8a2,0.1972474700106937
0xcc65f4a50f7e30c6e399da61f1b0a5d25b1da997,0.1972441201237884
0x85bd59c45fe79d3bb40d50239f276a9d1623580d,0.19704004649994164
0x6fb02114ec0e4f1688978690cb8cbea44b0b80d4,0.19704004019352
0x119a777e0d8ce219cd4da1553fada9c9f5c71a82,0.19700691755489588
0x90901ff3b25d7a052c25585706db38896a15ed56,0.19699514452710845
0x51d19413af0389fea70067608b7981f5c53b68ea,0.19665273886775347
0xb830cb2852c810b4be7d695f440e4ae4eb0cf669,0.19299724167970866
0x024dcd278b57232c8c166045b7e97b8e942370b5,0.1903087541698479
0x04d2fd674403b936e4e5b22e91ff3173e84db23d,0.187366
0xa91c5bd6f58bc15d6cba1fd120f268192a0089f1,0.1873
0xbe1db746d994182099bac5d6d438b8b58215092f,0.18727362086709887
0xb09853d370d34900a509e899fc8089a9cfcd07a2,0.1872398576602478
0xc062035a010cfbc2608c55177e6b08c00addf62f,0.18718790317231018
0xd5caaec7b6778602095ac20068928afa5a1c4026,0.18716549571924895
0xc30e2f03382d84ba25f103722dd45e531d50106c,0.18641475838801244
0x002c44e23e693b8bcd5c0e7dcd20114e85a3d89d,0.18281472714426372
0xb489fbb8cd821552c8b2d26a4b77d8751056649c,0.176396
0x445bb36014ab4499af30c7394dbdb48686624a2e,0.175
0x275b47e023911109e1d71eeb0f42e2e0c90ccd8a,0.17267908927754977
0xf5601c9eb59e7b5c89adf062ebd5912ace702d84,0.1726062346133406
0xd274f51520cc2437d3d48c889b9b47f7cde2cc8e,0.17216532554306793
0xc018e50ed5643cc4c894ac570c08ab690d78a04e,0.172
0xfca920fa7d86651e32e98678909c03da862cb046,0.16811459539425677
0xf2f06e0941cc988b52e12cda5a7e5e53364d6af5,0.1678033116522063
0x0c1a4068ab1b797c5c63e950af928dabecbd92aa,0.1674839274788502
0xa02381541e0114b9cbdbda66354daaed164db6c0,0.16363077569981516
0x90e3066318a8dfce91434be360d9df510cb716e8,0.16240337676444125
0x0e77baa40d0d491a9923fd319cd35a095f898a49,0.1613214969644072
0x9aa085407ee0752c21940dee26dbe625e3e01e25,0.15863183061880032
0x6613fdc9dcee727738c2055f14bbfc7d12c765b4,0.15794630315565403
0x5108cb3f1cca3fbf92241d6064dab66662d3d840,0.15794629533695398
0xf19248e5a61c4fb0fe3a442a7cdf768020ef8090,0.1577980974373041
0x074161c04bb6bcc8c84ab6280c8e02b3a6e4e8cc,0.15779798067414258
0xd0831ceee63713afe045aa704aa41d6767e10a5b,0.1577186484937184
0xda1d04b909a0d509f2800dd53f4ace260b2289a4,0.15736225575026958
0x2ef045d122973e4ea96d02de3a453ea7897776d0,0.157
0x8ab7f3cdcb97ff1513e98e30a4a10054e8c6223b,0.1547520825546067
0x17140a88667b487d561a2543e563341bb7ad4455,0.15301047360767417
0x1ba0aa091b22a545c1f4cd86f325a8d5a8fca86b,0.15301043954941615
0x46e2d4f92b5a82b82a6f698a869d66e69b5fc9df,0.15277592913707533
0xaec57e1c8278b9aa5b2af297bd76ae3d540409ee,0.152
0xa72fdf794b3e2737976c36ec42362dcb9473b374,0.15080446680816265
0x49569c5ef026af64a1295ae0b4c808acb3544f78,0.15079233853116636
0x489d717727b0974003928fe0885e30425c9a86fe,0.15
0x3db584fc1c06b3ccde08fd60410379d9f0add368,0.15
0xf7badb48228f17b0d322f6cc05bbe466e8f0404b,0.14902283230150937
0x13e152b39e001c1fd53c125d2374c4d8e1482f5c,0.149
0x1edcb931ec735417c79d523af863877651e864af,0.14876521347954225
0x18657dad096f14103fc716063c2349b1731bb7db,0.148414269981089
0x00d672e53e8e9bcd4ee4bb2f05032b3c25e3c04c,0.14807457693789386
0x7f3bb70c47b5aa07b9876ac735296b4c56459995,0.1480745275765731
0x6539de2571e48eda7ee0c893881585bfae5bba32,0.14806171051583455
0x5ea8e097e220cd58f8cb58fc1afb15d3fd434c71,0.1480236521846731
0x29791544ed01dd75aa4be126c8ce7956d27599cc,0.1479356915136775
0x9635262a080a296b306851c2f0dbd25fa9743cd5,0.14793560211720055
0x81b0ed48fc524c8ef4ca28830d1cbba26e72f218,0.14793560140303813
0x252d4500b06793e6adffbf7d706009badc123a44,0.147921219226078
0x90875a5f685bffc38fd6d8630ef5ac745409641d,0.14789553490281573
0xc0571b2cc9b21fefc1460851ab78550d06402bb6,0.14788278494836393
0xf04d124c66e3daf726bfc8cd3dce1f970477d378,0.14785913371939294
0x3b3614e9bfa97b20aa676719abc7a15b11ce9e07,0.1477816377731236
0x0f86644920f56ff53fc6995ff7b9d60bdfcd75cf,0.1465
0x0faa4a4a30c027c8669900bc77f2c4f77bdb31e2,0.14610028957262183
0x9a7e167259a3b405ada364c9724e1f952f0b8de1,0.1461001993206375
0x8640531a053a2d75c311099112d2e2d9d4c1f1f8,0.14597555841585377
0x23e7d56a2aad60fe2cd35c23ad3cc2b2c80831d4,0.14594902758412925
0xda15ee6a1d5322101b38583c09ef486ea0e93eee,0.14589872352570848
0x54f0730475864e112930020e3ab34247e17b25ac,0.1456115700030516
0x9237f6639c87eba11d3a240c8b1dae523fa6218a,0.14544321848148284
0x1fec50c77f79017df8e18fd87fb8b50bed9597d0,0.14510047883633873
0xf171423f731e527742466ecd99dc802a4a2d4efc,0.14412596133515396
0x807c880dac7088e0e34d319d8c0bbc6f3b4a7d45,0.14313883718130857
0xb84e7a0d09724a25c22d81264c5f94c39b922453,0.14294131438097463
0xf10c1dc2ae1c7528ac453974c0f050db94aeb755,0.1428427312310803
0xedec80d0b3224eaafd8b97ab48c5973e7b15341d,0.1421526697275485
0x2729bad17316e5df2f065a6184bef9485f78afd8,0.14205408626903027
0xf6459dba248fc5a84d55a32dce9d6528ab9fd127,0.1419920232091862
0x6e6087c18609ccd1097b7df285f34743a9d2e278,0.14185692584395182
0x5d6318cc93d1ff06481e2d043dc9d8b143c43c78,0.1417386295188349
0x7b4cbeff4b5899038414a2948b375aeb3003e657,0.14114057041977496
0xa82fc3650b6b7f7a878c3c0a5113618713b1ec59,0.14096970715006543
0xe6a10e25852881ca0c8093dfc4a3107b6e90a711,0.14086566565104758
0x2b5d8c0b9fb17e3c3b56fee12212c8e40ce4f1f2,0.14005840466580796
0xae0b5c66e2beb2725faf544dabc993faf4116251,0.14
0x4165ac75516763dae3481a5143f31f7b11ed618b,0.14
0x3a54e2da81bf6cdf7b54f9030c585b0e6ffb093a,0.14
0x49619207422d47232cde2db3802c1676a4da87bb,0.1383130121672668
0x800c2bda6e021ec295de5c341293d7dd2b6557ac,0.13820300841983474
0x4bd136e95c2c31bdd9d7df8aff47269d8a4a5841,0.13804780035874056
0x1233cb2157b0be813ba408acf6fa01f1bd9becad,0.1380125065222303
0x7c43e2e84d218d1c41dbe0e731d0c91c21d7fd4f,0.1380123151129186
0x5a94dc3e2a0c8bd15f3836d84bbe52a8ded142da,0.13800184965609177
0x2269c513e37f736553d7ba6f5da01c007a480670,0.13799
0x2f402d0599ac7c3abac0775468e468af1b97a137,0.13794173409512667
0xe9aa7b489ba63945dd4522f03b5cd9369b8ccf7f,0.13502764063275033
0x4cbc1314e4fbfeda9b9a2bbc5cb27842f12cc736,0.13326707370463556
0x318375f87609600436a1121bb43e9748b89c756e,0.13308353589314265
0xb4d8063b3446cec0c536208807241767a0ea6d18,0.13277361104059313
0xf5526ef220e2cbbdb060a7260992250eac514cfd,0.12821085817226135
0x00ff21c847f4e6ea9d10422ab35e1a8614af6e77,0.12821085489520925
0x0321e89a7b9484f47e8ccd4daf97ee8066783c04,0.128187243553342
0x0178274ec3e22cb684a35d829f5e15f66441e71a,0.1281445830488223
0x4641abcf8600959986321fa3afd0cfbba38fc196,0.12703821231726115
0x4faa867dfa3bad150cc2c3511b43cead0ad7949a,0.12514444952883821
0xd09149391f829b2b37b2178886a6b40c54c1aed6,0.12305975346264872
0x62be88bc032f6a01e67575327cbefdc2d8a1ca70,0.12116650460512703
0xfd4a12923fa5b718a11240d94aeef093623cfb7d,0.11870911571707989
0xf85ddf481651267b98f92232210506a31ead0977,0.11845972736674053
0xe362f604713272a472e3692367a57884d3c1de14,0.11845972499957239
0xf83ffc8692d41356dc1de1599b357704e315ecc4,0.11839725273763264
0x221dd9b3da79f9366d77997be3da283f48b855e0,0.11838706622699421
0x7ae2a2296ca9182aca74d5b2b2589ad88f2a83cd,0.11834855268114537
0x0be9afef8ea586a12482b221119f9290dc084df2,0.11832668423576939
0xb2b2506d71a5910b42bbe1f9fd2059e49d282365,0.11829626277729727
0x0477b1f5ff9b5d8cf665b58f52395b4483383663,0.11828733018302731
0x02cd285c8915c64c67c6033593cbed183733a98f,0.118
0x48fadd861e73b797540737aee0af918c7f52e7ce,0.1175
0xff9e77a294953fe0875ae1e0394a55132ad39a80,0.1143443734027868
0x8018a016868dd79b8cb5f5d84d557163616fe759,0.11434436459207417
0x766011f37dfca079654ca5d6fb3cd01e6ab79c2c,0.11434436459207417
0x43fc1612f0f5c4712433d38e4d4427e1c730e22d,0.11395008246001857
0x95ea1907fae9ca74919255928f2dbed9f1759cae,0.11395007367968771
0xd341300795a30d126926e50f4dbfbdfbe48188c3,0.11365438425570415
0x80ba33a1fdd7a4198ba778da4f8e2ec15e58b902,0.11352380314539019
0x6d769a2095d28a6a51a28fc9a428f3302a43959f,0.11345427180086944
0x985d9a64d9b1b9670fa950ac33140723da7d4c9c,0.11335864767088022
0x4baf76c0bd961a90228974d27d0cb3abf59b0253,0.11326011865024865
0xd5483d6d0c8c5cee6a1fd4cf1800308ae84b6bcd,0.11257008397225857
0xa3d4ce68045db4ffecaa286cfba05b907fafe9c8,0.111
0x91dfd2b140143d1808b73ec17682e8e1e75068b7,0.11043823704239931
0xd844d0294bbef4f982d74007cdbbf3fb228a5397,0.11043602913254995
0xb23292371ca3ca6ec633ae81646a6a47cfef26a5,0.11041004507343155
0xb13b1c464c66a5b814d74fa0f439b8f2d9c69dbd,0.1104
0x17605815839c135228d14a0de2ab5a5b63d12d6c,0.10933226865118963
0xe9bf5f12254104dcd9edcc578b19ad1429d56174,0.10867450447906865
0x7020b5882692965567ee7aa09da086b31839ce84,0.10861726563007368
0x3c6788be1c8c23f6c8229de295dff3785e85b348,0.1086172607539644
0x361d6a0a6ce25c833081daa7c31c416d4295ec5a,0.10857839240833884
0x3d86a617de5eb0cf58203c4ede280ea214010afd,0.10855062276486616
0xecf26fdae662a3de66dfc0f05137f9cd5c4f088b,0.10852147737474468
0x2eee51cb623893abe0800eb218583874b17287fc,0.108508699047512
0xfa2ea98950997c2292175cc2e32c33aca4bee7e0,0.10849536152199384
0x77014cb568cf8c65b47eec77294b707093d584fb,0.10848617391976895
0x2deae20ad0c6f552185072fe9ac660eeafafbf25,0.10848611076994737
0xfef58a4bf33a2461b221a23acd3900d786cc5ff1,0.10848186389288271
0xf585874e44ecb5af5bc49877724d1356cb4dc80d,0.10847562860982578
0x2a1cfd9d23121080dc30fafa2ffb6ad6c754def1,0.10847561567318384
0xb23bfdd18fcc7a9b79e935bbbcd215cf60406803,0.10845671370939097
0x795b56f378c33329ed03db22b5ee8f07ce8eaeac,0.10843003269605112
0x75e31695e1fd1668c09dd62164afe7735ffbaf12,0.108
0x795d7f33219e13b8e6343116afa66774e32a7691,0.108
0x2884a263674039896063a97764d40fc829cb3e0b,0.108
0x37a64b5e05f6bcf1f85a48d70b65062941eae3b2,0.108
0xcdfa53cdae342ee9e4dd2fb2a1d2959393b98512,0.108
0x0fbd4b81f9299259b8ec94cc4d9a187c6ceec740,0.10753491848951972
0x8c17a41fbb2048d0a89f6e1ce419f63597fb016e,0.107
0x337057a6727b816aebed19127e75bd4e23b875c4,0.107
0x0af6f200f401f8bf63a5b68c5eb1715e11063dcb,0.10649401742610592
0x47f1dc89a6f8ff08dfdfc4980d18ba748714ea7a,0.10649401191044768
0x7c7a0abac82caa306cd02c453fd5d43b62b970e7,0.106
0x14c0442ae3a87cd5827f96839694b458ba87ec63,0.10548098583707091
0x628b98ce0fc26f46d6630f5251529b55e0846f63,0.10516465721999735
0x52e65f84a2447498d564e194cf8f664a067d1b6d,0.1043713037941074
0xdd37d4cb55dfe0bd5198e9198bce019b89942d92,0.10378334488506044
0x433f88fc59ecc439bed298eee4f989bf84bca097,0.1036
0x9a9400eab8080cc446a457d6a7dc7e47e3519019,0.10353584870819914
0xce37a9c2167c5c71e680e07923328a4b24bc929c,0.1035358475210125
0xc0ec71dccacad31b277b7d943db5662e23d392dd,0.10353584150424659
0xe4038c60a19f9ff5967055d21c586a4a0c45253b,0.10353584024525732
0x405d18d1daccfe00f286e7a978b93169f5e29566,0.1034933662998013
0xd6c9b302b0a790026b6b00bc1a7c95cd4e60f760,0.10348460931912908
0x94eff9368da7a12e00b6c2f2e30f5e917bb57f29,0.10346580374480709
0x848f5a674ed4785aa1eadca976b98c699c08babc,0.10345658843355104
0x6af4c65a62d06f145511d943bdf82793dfad46b6,0.10340950932662044
0x15d22a06003fef9e442b19c2c0eff6f7e1b22e4e,0.103
0x68b7267328d49dc24cc15687bd124c9f31d1ecc9,0.10261095112207916
0xffd99ba9a70cb001d5410279ab851ee0cab3bc7e,0.10261095110923987
0x069778c4007f889b2942eff573b285e76253e948,0.10261095110923987
0x0b2d869d3e38d63f15392cd2b6acce7071991f53,0.10254978598356716
0x652740a456b8a42e7268174a60bc5743ccf4e534,0.10185955266088191
0x0a3995d0e1e25e9c26fee0e9fca1c52986be555f,0.10162431501878641
0xf2136c2f5931b7073a4465c3ade2dcbc523fca3a,0.1016243098873266
0xf0fb9dbbc425deb464b84d16e2df0d9c754ec33c,0.10158244657081963
0x6a1401e5fa581f93ca84a375cffc8f611cc14c93,0.10147705570664203
0x30c03041c047e1d70098e4da84ffe1fb4a48f2bc,0.10145294049369277
0x9cecbc8b2e826cbf9602493532ad5e97219449f3,0.10145258516145622
0xb036f71c8590bd9aef4666274c4ac3d83e9a7bd2,0.10144394689172179
0x5b8b359e5094b119355f636f2bb95973e30ec744,0.1014353520277044
0x280a3e8d04cf047aa65da1ddad90533a50d509c0,0.10108933048197528
0x9d08ecc9ccce24943863a575e4cdb4bff5fcdf74,0.101
0xf27b21a7e86c00737dde63fc66ddb1ab83aab909,0.101
0x2a83d1ba827727f37771fc057c4ef3c9f7bd0bdc,0.10097210381478762
0x59a76d043d49207e78805dd8ce5fbd9aa5cd5521,0.10092497034267803
0x68df438a6b4044372111321627e81514b2663fa3,0.10084583956669332
0xee0c86cf8f3139b851faee05d3ea5806fbc9003c,0.10077489267384022
0xfd1a20ee4a9b7cd0362260379e412b786f9e5a3f,0.10076615502579146
0x00f7a3730abd5990f18b75a0168104b02ce7496c,0.10067628574385336
0xa2080e45e6987f876c056a5c308bb2fdc913bc3f,0.10064725029143473
0x7af1f423e4fc739904a79f712968fcccde26da6e,0.10063766610201273
0x440615e94d2fa9a3a90367b2738b07ba4e5ca96c,0.10063766610201273
0xc3d12f873b2f00a0711527cea100392c3698733e,0.1006376517918687
0x8ec382897d61c61bc3c209d4fce70b736eae7101,0.10063765177744283
0xb9d41091ce777a30abf3adfd44495910433cc38b,0.10063765169968641
0xe2773110c9cd4311fec7aea4894dafda187982f0,0.10063765165438907
0x7f514c42ccc4050fa023addf7c8f06d69a794d42,0.10062900629294508
0xbe1299e1637ae06b1964d25fd6a7932974d19138,0.10060477674606137
0xbea99a88978015eda97452b8d2ba9ce63954468d,0.1006
0xa86f3499c5f654b2d56b58632439b354bbb07da7,0.100597
0xeefb29492a7c78a58154682fb52393380f20670e,0.10059626066304352
0x60d24bc5f2e95b082fe62669e24c1dcf2513dc21,0.10058645288426432
0xabc1c3217dc3da73270034d2c8cf9d1cce5a01db,0.10058642993936666
0x7e10bdc06e6f0ac198d7662a45b6a2a0bc3a32ff,0.10055799073740411
0x413aef30ed28b7f7621ba36dc9e55e9f2c0a9b8b,0.10055198598706672
0xc769507a076298b355219f165ec0e61cff0af773,0.10055
0x938a69292605da4751d8a70097fd1966f5496c51,0.10051825768254984
0x3ae6511a7cfeea32d2c497d027dde71231faffc6,0.1005182385564744
0x612796672cb862b7e7ac75f5aa6829268e9ff7a9,0.10050026071593725
0x09cb14cbe51b517f7df4deea712ffdf8d83f693e,0.1005
0x5ff9faa9989cbf7feb75e052645299eedcea1282,0.10049966432329435
0xc61af6a77c42228a5acf0045fa4cd2e90c0a6db7,0.10049159359937239
0x4bf164ed4cc3ded4812abc55f3825917cc344480,0.10044966754736803
0x7ada7fd68a9b41d4360991075213dff93ccf0cfc,0.10044827690154369
0x7a5d1fa01863b0e709bd3c1999ce6abc93ba4106,0.1003856148675903
0x3ea61d4e21404c07bb2c5487a959a0fcf77032ed,0.10038046915509705
0x308d82d3ae213093681356b76d48d5a4516f1757,0.10024851392288299
0x7214e37ef397dd58b95888c6b7ebca5629bd83a5,0.10009
0xb155cd76ddb8f81cd95a2b180a6292c112035483,0.10005332355687477
0x62396068482d59a7f71237963d1507410db0de77,0.10005136836944567
0x2b6abff0516a8f92db5fe2158bc6047e6da29e5c,0.10005136774627443
0x504e1f8559ac88873c2c3550dae609621dde7e62,0.10005134211431578
0x07e83e8c2ee3ad6984cc2e6c74f0d87d809d62e6,0.10000902509132638
0xad4570c52f1ff2ecc3f23713768a298e1be1f6fe,0.1
0xe295ff130ec430e78c41d9626d2312045506131f,0.1
0x27799a86c9af490f77ba779da29346ac7bf40ef9,0.1
0x32fcefa1cde680cabaa7fc668b0dba72bf3cd877,0.1
0x81a4364c9f098f2fb765c93f9874c96b9b8690c4,0.1
0x2ad6e4d14185c181773ad9cd2270fa3de7c730ad,0.1
0xb49d29c950ae3d424f8ef923efae04832e11a3d8,0.1
0x9c5a8421320d30ba20731dae552b8808a60072dc,0.1
0x4ea57cba07288ca0753205ea2fb9679e80945af8,0.1
0x40191221bedc78fe207d1b98e682a28ca2bce015,0.1
0x9400bae295f08feb0a8c00cc3ebe3018c108f154,0.1
0x185f0160005ff52f88a26850e063d3133e08acea,0.1
0xaec59225885340242c75ecd806992f4025731aa0,0.1
0x793afd8bf8926f44d39893910c0ecae782faf0a8,0.1
0x6fda31111ed7637666a29f0965c8d0f0e25f2004,0.1
0x18a34a3a1bdf4c47731bfe07ee89c211dac7f9b0,0.1
0xb18c6c3cdd341ae3974160ff466c0831e7128ca3,0.1
0xcfcb6df14763f975f73a1eadc34ca4c0bda45af0,0.1
0x4bff38f86e914e1205e0c0708b5cee27193b256f,0.1
0x68339f226824ee9fe610cbc2bd478d82fdaf9891,0.1
